,A_Polarity,A_Subjectivity,Characters,Dale_Chall,Dale_Chall_Percentage,Flesch,S_Polarity,S_Subjectivity,Spache_Percentage,Weasel_Percentage,Word_Count,bin
12,0.19339826839826837,0.49664502164502156,5.342799188640973,12.889445287356322,0.5172413793103449,15.645333333333355,0.19909722222222223,0.47064484126984135,0.460446247464503,0.04056795131845842,493,0
13,0.11522321428571432,0.3821875,4.822888283378747,9.883915876475932,0.6811989100817438,40.33976859504136,0.12056547619047621,0.4095006613756613,0.5858310626702997,0.0681198910081744,367,0
14,0.13746753246753246,0.32655844155844155,4.802,11.330277777777779,0.6,36.65037664783429,0.12021536796536796,0.28172186147186146,0.518,0.044,500,0
15,0.199931129476584,0.43714416896235075,4.724584103512015,11.158802310536043,0.5767097966728281,49.03889785268717,0.1467878787878788,0.3241262626262626,0.5415896487985212,0.031423290203327174,541,0
16,0.15067460317460316,0.43498412698412703,4.718681318681319,11.313805957200694,0.589010989010989,49.87195675418798,0.05569327731092438,0.304953314659197,0.5472527472527473,0.03736263736263736,455,0
17,0.20510752688172043,0.4533724340175953,4.8699029126213595,10.991121359223301,0.5864077669902913,40.09669944925258,0.1380952380952381,0.35169552669552673,0.545631067961165,0.04854368932038835,515,0
18,0.0628520784770785,0.35820707070707064,4.509727626459144,11.180150954233834,0.5654993514915694,66.60896644645344,0.08105172091283201,0.25823138795361017,0.5317769130998703,0.0324254215304799,771,0
19,0.09220779220779221,0.5752164502164503,4.556786703601108,10.568953713230444,0.6149584487534626,50.485124378109475,0.03915043290043291,0.39899102633477634,0.5512465373961218,0.05263157894736842,361,0
20,0.01181349206349206,0.4548305966064586,4.729308666017527,11.684292794547225,0.5423563777994158,50.337255463059336,0.01911812814556717,0.3608525938830817,0.4917234664070107,0.03992210321324245,1027,0
21,0.022075216450216446,0.4388023088023088,4.961178045515395,12.146637999617518,0.5448460508701473,34.26510504201681,0.016869994588744587,0.4100507756132756,0.4979919678714859,0.04417670682730924,747,0
22,0.04120532245532244,0.27251845376845385,4.99721835883171,12.209737273991655,0.5299026425591099,38.4262614347617,0.039614898989899,0.2221075336700337,0.4951321279554937,0.04033379694019471,719,0
