,0,1
0,0.7475035,0.23893316
1,0.7290819,0.26933467
2,0.48722357,0.48402053
3,0.68188757,0.3107953
4,0.7503215,0.23994902
5,0.36618072,0.63077563
6,0.8062577,0.19626987
7,0.29960266,0.6923166
8,0.56288856,0.47090006
9,0.56705415,0.4335284
10,0.8605519,0.14384232
11,0.2498612,0.74351865
12,0.5297941,0.4683129
13,0.19132303,0.8052463
14,0.30751374,0.686565
15,0.96872306,0.028346134
16,0.935616,0.062197525
17,0.8927513,0.10827037
18,0.9191199,0.079704694
19,0.17190912,0.8279256
20,0.8673269,0.1363081
21,0.8251736,0.17895661
22,0.8300342,0.17240773
23,0.857246,0.14752685
24,0.941678,0.055853486
25,0.6458608,0.34548393
26,0.9790643,0.018262748
27,0.8270977,0.17323579
28,0.50539833,0.49529538
29,0.9709128,0.025589598
30,0.7287246,0.27752522
31,0.9790643,0.018262748
32,0.9719526,0.02517522
33,0.88973176,0.11157813
34,0.89385486,0.10706312
35,0.92353696,0.074985355
36,0.9790643,0.018262748
37,0.966929,0.030120585
38,0.5516331,0.4507801
39,0.96157056,0.03546972
40,0.9585347,0.038530458
41,0.9364098,0.061363876
42,0.9790643,0.018262748
43,0.9731013,0.024055053
44,0.9790643,0.018262748
45,0.96828675,0.027947754
46,0.9790643,0.018262748
47,0.9700642,0.027025597
48,0.9790643,0.018262748
49,0.9790643,0.018262748
50,0.9659057,0.031136524
51,0.95640236,0.040692173
52,0.97367316,0.02349895
53,0.9070701,0.08927261
54,0.92642665,0.071909785
55,0.9281064,0.070126496
56,0.8783432,0.12410999
57,0.9661488,0.029871138
58,0.9732169,0.023524433
59,0.9446446,0.051341932
60,0.9790643,0.018262748
61,0.7433079,0.2545738
62,0.7433079,0.2545738
63,0.47079656,0.5338105
64,0.9608376,0.036206823
65,0.9790643,0.018262748
66,0.03022841,0.96962637
67,0.024450896,0.9750864
68,0.9790643,0.018262748
69,0.95703185,0.040053025
70,0.9790643,0.018262748
71,0.9341089,0.063782945
72,0.89717704,0.103434466
73,0.89100575,0.11018173
74,0.880246,0.12201032
75,0.77989584,0.21404038
76,0.9474432,0.04987217
77,0.873909,0.12901159
78,0.948286,0.049002346
79,0.9684191,0.028646167
80,0.97627515,0.02098259
81,0.9790643,0.018262748
82,0.9790643,0.018262748
83,0.964551,0.032485694
84,0.9564628,0.040630884
85,0.97481185,0.022394828
86,0.9790643,0.018262748
87,0.9400811,0.05751939
88,0.7864512,0.21409726
89,0.9618224,0.035216756
90,0.96180373,0.03523545
91,0.87994665,0.12234052
92,0.90274376,0.09737376
93,0.91439563,0.084775425
94,0.956464,0.04062961
95,0.8148223,0.19518411
96,0.9373702,0.060356352
97,0.9642156,0.032820422
98,0.933481,0.064444326
99,0.8503789,0.15519641
100,0.9790643,0.018262748
101,0.54290557,0.48097357
102,0.8573889,0.14736754
103,0.9624905,0.034546427
104,0.89767957,0.10288632
105,0.7978806,0.21435693
106,0.82861155,0.17962897
107,0.9344683,0.060896594
108,0.9665649,0.030481746
109,0.70455784,0.3151966
110,0.120110065,0.88342005
111,0.9790643,0.018262748
112,0.1014009,0.9008562
113,0.859274,0.13526645
114,0.95888853,0.03642339
115,0.55950665,0.44329244
116,0.9790643,0.018262748
117,0.6159757,0.36030233
118,0.9790643,0.018262748
119,0.80159867,0.20664999
120,0.9790643,0.018262748
121,0.9790643,0.018262748
122,0.9790643,0.018262748
123,0.9722171,0.024916893
124,0.97148615,0.025631288
125,0.97000825,0.027080659
126,0.95229524,0.044881895
127,0.9743357,0.022855971
128,0.9790643,0.018262748
129,0.9535545,0.04359384
130,0.64252937,0.39054167
131,0.9272027,0.07108535
132,0.8760563,0.1266365
133,0.7959485,0.21654691
134,0.93547934,0.062341142
135,0.7944054,0.21512371
136,0.5031631,0.5163279
137,0.97812885,0.019203344
138,0.9790643,0.018262748
139,0.9369956,0.060749073
140,0.9790643,0.018262748
141,0.9790643,0.018262748
142,0.93867123,0.058993503
143,0.89052224,0.110711575
144,0.9790643,0.018262748
145,0.8443054,0.161996
146,0.97538096,0.021844609
147,0.93709767,0.0606421
148,0.9790643,0.018262748
149,0.8106968,0.19803432
150,0.6891965,0.3113681
151,0.9786357,0.018701958
152,0.5445701,0.4650569
153,0.70072037,0.30093697
154,0.94682884,0.050506964
155,0.91199803,0.08735742
156,0.9020668,0.0981094
157,0.95330346,0.043850377
158,0.85696495,0.1441412
159,0.8329666,0.17472742
160,0.893884,0.10703128
161,0.806942,0.20409499
162,0.7659332,0.23585397
163,0.9190591,0.079769865
164,0.7720883,0.22537933
165,0.9790643,0.018262748
166,0.96335995,0.03367561
167,0.9428507,0.054632444
168,0.9221848,0.07642774
169,0.947409,0.049907494
170,0.97761905,0.019692365
171,0.9790643,0.018262748
172,0.9790643,0.018262748
173,0.97539324,0.021832792
174,0.94053763,0.057042804
175,0.8317847,0.17605704
176,0.7778193,0.2306695
177,0.9790643,0.018262748
178,0.59652305,0.39702755
179,0.86024183,0.13836272
180,0.72737074,0.27813068
181,0.74512744,0.25731602
182,0.49548706,0.516915
183,0.79378796,0.21899658
184,0.6183646,0.3622229
185,0.9485324,0.048748277
186,0.6837664,0.33721933
187,0.62053317,0.39888105
188,0.9790643,0.018262748
189,0.9790643,0.018262748
190,0.009922374,0.98878163
191,0.9274549,0.07081771
192,0.7425066,0.27727517
193,0.016036978,0.98454267
194,0.39646995,0.6009404
195,0.85907054,0.14549266
196,0.84579694,0.16032471
197,0.9092627,0.08188187
198,0.9147683,0.08437463
199,0.60798836,0.41083872
200,0.87064946,0.13262196
201,0.9790643,0.018262748
202,0.9790643,0.018262748
203,0.5216766,0.49409315
204,0.49528345,0.5203909
205,0.8069658,0.20139919
206,0.89766705,0.10289993
207,0.8996576,0.10073067
208,0.88238764,0.11964978
209,0.7202895,0.30253997
210,0.8243269,0.18445674
211,0.0015572299,0.998092
212,0.031202983,0.9692917
213,0.16163814,0.8453329
214,0.096974686,0.90518177
215,0.00304789,0.99684566
216,0.015822973,0.9826074
217,0.08094868,0.9103692
218,0.0007976362,0.9992624
219,0.1316069,0.86304575
220,0.005724832,0.99360776
221,0.021869773,0.9786011
222,0.23152263,0.76281404
223,0.501663,0.50181395
224,0.00060312566,0.9991949
225,0.044140782,0.95942944
226,0.05156619,0.9449011
227,0.8512146,0.14434284
228,0.49933404,0.5065381
229,0.014042293,0.9864948
230,0.059843604,0.9395313
231,0.027268343,0.97546685
232,0.0013063424,0.99866295
233,0.039351758,0.9589063
234,0.26564878,0.73245496
235,0.01986078,0.9784194
236,0.89983827,0.10053396
237,0.00459568,0.9957777
238,0.044619635,0.95830774
239,0.012987741,0.9870983
240,0.005901866,0.9936367
241,0.13748495,0.8637956
242,0.00012866975,0.9998665
243,0.58145124,0.4005575
244,0.05951632,0.93492436
245,0.019598963,0.981605
246,0.03179717,0.9710807
247,0.5508959,0.45663112
248,0.021471398,0.97895205
249,0.13865802,0.8742751
250,0.043812055,0.9569933
251,0.02458842,0.97375375
252,0.89328593,0.10768533
253,0.011261581,0.98800814
254,0.010073916,0.99074477
255,0.9231089,0.07544168
256,0.021323504,0.97768867
257,0.0016055882,0.9984919
258,0.0013792489,0.9984042
259,0.0035490082,0.99636024
260,0.31877065,0.6668282
261,0.40546814,0.5883425
262,0.0015581903,0.9984547
263,4.865525e-05,0.9999285
264,0.0033298512,0.99665314
265,0.024070786,0.974323
266,0.021175701,0.9778853
267,0.0057261838,0.9939872
268,0.0118932435,0.98625165
269,0.59145,0.42142865
270,0.00071390753,0.999044
271,0.020087764,0.9792865
272,0.00021784828,0.9997092
