-0.078974654,0.383179724,4.689969605,9.697297724,0.675785208,56.95575,-0.030343526,0.221924603,0.621073961,0.038500507,987,1
0.028057359,0.398623136,4.784934498,10.20530337,0.635371179,57.55772321,0.000651585,0.233802262,0.557860262,0.048034934,916,1
0.022164857,0.527152083,4.644171779,10.03761578,0.649079755,58.70609377,0.014443586,0.39917079,0.569325153,0.029447853,815,1
0.043112563,0.387599677,4.880851064,10.57605221,0.631489362,45.12244072,0.015020242,0.254783552,0.570212766,0.040851064,1175,1
-0.01744146,0.366257543,4.606097561,9.617120668,0.68902439,55.75759398,0.007037112,0.319561451,0.615853659,0.036585366,820,1
0.057071018,0.395935961,4.860869565,11.19073078,0.574879227,47.50133651,0.023195117,0.184735674,0.529468599,0.042512077,1035,1
0.047848082,0.395182724,4.620903454,10.06530604,0.646589903,62.91824351,0.010700543,0.278641975,0.588131089,0.045172719,1129,1
0.068918651,0.395538767,4.901393355,10.77149069,0.603429796,50.14302612,0.048385417,0.326750356,0.546623794,0.038585209,933,1
0.049659091,0.363694084,4.736842105,10.08471904,0.661842105,47.0865508,0.039931034,0.280345101,0.6,0.084210526,760,1
-0.000723693,0.287124875,4.657488987,10.30204765,0.639867841,61.20430435,-0.001742794,0.242473342,0.581497797,0.037444934,908,1
0.007571829,0.306481642,4.85290404,11.04311952,0.601010101,49.0609548,-0.005122924,0.237918255,0.539772727,0.04229798,1584,1
0.061044864,0.360452578,4.945979128,11.6519675,0.577655003,39.2108528,0.045011134,0.299267179,0.526703499,0.02946593,1629,1
0.047851575,0.387410989,4.770398482,11.14381801,0.602150538,49.40091266,0.024055359,0.294315722,0.546489564,0.034155598,1581,1
0.022790043,0.355021146,4.858108108,11.29330894,0.579954955,46.58484057,0.02575958,0.269212732,0.518018018,0.03490991,888,1
0.064781835,0.428048519,4.792226148,11.09991531,0.601413428,51.00356198,0.05853971,0.388638406,0.544169611,0.033215548,1415,1
0.002564146,0.390001766,4.726385809,10.29192864,0.658093126,50.85487472,-0.008563289,0.343998316,0.592017738,0.045676275,2255,1
0.026341079,0.419291382,4.76928811,10.60665993,0.638837123,48.65925708,0.034369418,0.359781684,0.583674991,0.039508013,2683,1
0.014196729,0.461494333,4.642113095,10.09251845,0.65922619,57.00711003,0.013598264,0.337643711,0.607886905,0.046875,1344,1
0.044002927,0.413341215,4.910490857,10.83469217,0.632338787,41.93604688,0.030123106,0.354491091,0.572666025,0.051973051,2078,1
0.127178974,0.424927011,4.708103855,10.8605106,0.622344611,48.9700635,0.080968464,0.32696297,0.566483084,0.043273013,1271,1
0.057014156,0.471074833,4.60122164,10.24410296,0.676265271,53.1738387,0.029422063,0.395190055,0.607329843,0.068935428,1146,1
0.04040438,0.376464361,4.69921875,10.17057116,0.658203125,56.51257821,0.035037114,0.291616216,0.596354167,0.040364583,1536,1
0.051738341,0.411573347,4.558639833,9.47616505,0.704371964,53.66997451,0.041474799,0.329659554,0.657182512,0.047883414,1441,1
0.057126333,0.339660766,4.856164384,10.96295959,0.612442922,46.60596058,0.01029199,0.253294907,0.567351598,0.049657534,1752,1
0.062605179,0.394889981,4.871549894,10.81305165,0.621372965,44.0240083,0.035156274,0.314765986,0.567940552,0.04670913,2826,1
0.042124669,0.420304233,5.307824592,11.44548575,0.574376612,28.21182855,0.030039683,0.378548357,0.503009458,0.047291488,1163,1
0.0616097,0.334306054,5.09826111,11.33748723,0.550096605,45.48824501,0.04197245,0.253864023,0.502346122,0.049130555,3623,1
0.026378718,0.39871172,4.963626493,10.93898893,0.587404995,47.71338296,0.009979826,0.35184112,0.529858849,0.033659066,1842,1
0.059110795,0.391556818,5.13552705,11.45929397,0.563859453,33.84100521,0.058127317,0.355258131,0.509202454,0.037925265,1793,1
0.022177215,0.321465273,4.687487031,10.19369848,0.62295082,60.04119681,0.024655141,0.21297459,0.571072837,0.036937124,4819,1
0.058672831,0.354444288,5.015681544,10.88724556,0.592882992,41.90494461,0.043504912,0.308181186,0.539806996,0.043425814,1658,1
0.032095878,0.318922783,5.010416667,10.91443551,0.596130952,41.45978105,0.010754505,0.285404144,0.536309524,0.051190476,3360,1
0.049887499,0.35627252,4.706553756,10.58422179,0.604197349,61.47010894,0.031971823,0.286800964,0.560382916,0.056701031,2716,1
0.039143405,0.357600908,4.807623318,11.08860995,0.580717489,50.17795982,0.039136156,0.306549904,0.546188341,0.052017937,2230,1
0.027248848,0.341780371,5.087414755,11.25910168,0.56416615,47.27677097,0.013803931,0.281875292,0.505889647,0.047737136,1613,1
0.036935378,0.394729722,4.608695652,9.99845863,0.639083684,64.89878224,0.022732711,0.234852338,0.567554932,0.035530622,2139,1
0.041854257,0.39202809,4.865464632,10.76437165,0.59334258,56.32416325,0.035418784,0.289990894,0.547018031,0.044105409,3605,1
0.010519521,0.351135818,4.258389262,9.035127474,0.699244966,76.18178228,0.009694056,0.252125919,0.639681208,0.05033557,2384,1
0.048210766,0.364795638,4.684003152,10.4586238,0.605200946,56.6430754,0.038991497,0.251941903,0.560283688,0.039401103,1269,1
0.038597943,0.421496912,4.78678538,10.35638029,0.62371134,54.34400609,0.021094803,0.336885571,0.564667291,0.055763824,2134,1
0.036341826,0.462963018,4.874503574,11.11220227,0.567116759,48.19259182,0.014000349,0.382965512,0.542096902,0.058379666,2518,1
-0.007337684,0.358637885,4.719437939,10.67917713,0.594379391,61.3928549,0.000545225,0.255743802,0.542388759,0.036533958,2135,1
0.044023834,0.459997737,4.630396806,10.1396225,0.642874969,59.11651885,0.027418491,0.317505715,0.599950087,0.057149988,4007,1
0.073938657,0.462646833,4.57122219,10.5181783,0.622941346,55.29907388,0.054554567,0.336524572,0.585091014,0.058364634,3461,1
0.061979547,0.466235877,4.692194836,10.15572288,0.64407277,56.51154017,0.03694094,0.371844743,0.602992958,0.066901408,3408,1
0.108381376,0.470545196,4.674772036,10.61656291,0.610942249,57.73825902,0.06281121,0.329866755,0.579787234,0.061043566,3948,1
0.067773505,0.451258473,4.485674157,9.636150833,0.673033708,62.13857721,0.047168596,0.349742386,0.634831461,0.063764045,3560,1
0.117024402,0.48030701,4.698944193,10.67459285,0.606334842,60.3431188,0.072816909,0.349801063,0.580995475,0.063951735,3315,1
0.039845529,0.43797533,4.676550598,10.02564911,0.649075082,57.90036789,0.030583143,0.31741222,0.597116431,0.057943417,3676,1
0.087519322,0.483461672,4.511171498,9.942124537,0.64794686,67.07244624,0.057007405,0.33393549,0.608695652,0.06763285,3312,1
0.051998468,0.440991295,4.78369906,10.81714668,0.605363985,53.78137704,0.036442488,0.351176309,0.548241031,0.052594915,2871,1
0.037061506,0.407598878,4.685714286,10.56116493,0.625316456,53.9042896,0.026890071,0.311982163,0.57034358,0.046654611,2765,1
-0.018507538,0.38099026,4.725587703,10.34818409,0.636980108,51.33696431,-0.025959139,0.279717651,0.571428571,0.056057866,2212,1
0.024959617,0.457337358,4.971563981,11.48874256,0.566532993,44.63723392,0.016975497,0.362213994,0.535180459,0.046299672,2743,1
0.025581491,0.3912462,4.825546507,10.89280209,0.603086155,47.40037262,0.019049436,0.27241479,0.565795114,0.04672096,2333,1
0.012901635,0.458219611,4.74302171,11.03383636,0.593708463,50.23689714,0.004737759,0.366722083,0.545414267,0.046964998,2257,1
0.056152351,0.423755022,4.715773035,10.2972959,0.633524206,55.74128637,0.0558255,0.278349842,0.575741801,0.048412285,1921,1
0.038318436,0.438692682,4.692895556,10.52553407,0.617322389,56.65882362,0.033422113,0.318696923,0.560430229,0.045287291,3533,1
0.0268389,0.439290008,4.661269261,10.50963612,0.613214939,59.87411395,0.001326278,0.32499637,0.561504309,0.050404805,3829,1
0.104084811,0.461570127,4.733571216,10.31771049,0.627415998,55.02686539,0.061293891,0.256001699,0.578947368,0.047873922,3363,1
0.032517172,0.348539317,4.565517241,9.662170301,0.65799373,67.78700389,0.018721357,0.232698346,0.603134796,0.045141066,3190,1
0.004031258,0.402771681,4.512007685,10.06317314,0.648414986,60.54119845,0.004318756,0.330398137,0.584053794,0.040345821,1041,1
0.004031258,0.402771681,4.512007685,10.06317314,0.648414986,60.54119845,0.004318756,0.330398137,0.584053794,0.040345821,1041,1
0.03037518,0.465786991,4.981776765,11.16351157,0.592255125,40.20877907,0.075739087,0.437795711,0.503416856,0.066059226,439,1
0.055127611,0.401116925,4.508103728,9.624096993,0.674635332,60.56079328,0.05004556,0.314417015,0.618314425,0.055915721,2468,1
0.011412502,0.380214517,4.552723059,9.650577237,0.661259173,65.34874464,0.019750886,0.251559956,0.593279258,0.062572422,2589,1
0.039977477,0.357709633,4.940594059,11.19729056,0.582178218,47.06915204,0.072067901,0.277311847,0.528712871,0.033663366,505,1
0.036422764,0.334918699,5.21039604,11.79255357,0.527227723,40.02503817,0.038827778,0.286542593,0.477722772,0.032178218,404,1
0.055439204,0.456472774,4.706051047,10.58086859,0.603670777,57.86877725,0.037730074,0.316023488,0.561800975,0.055921996,3487,1
0.051842851,0.394937951,4.914670659,10.68948744,0.609281437,45.93845358,0.044069856,0.315385719,0.544161677,0.05239521,2672,1
0.005266839,0.477934163,4.481783112,8.97725056,0.711958851,67.48345709,0.01276717,0.353055211,0.656236605,0.043720532,2333,1
