,A_Polarity,A_Subjectivity,Characters,Dale_Chall,Dale_Chall_Percentage,Flesch,S_Polarity,S_Subjectivity,Spache_Percentage,Weasel_Percentage,Word_Count,bin
18,0.044002927362799975,0.4133412146947181,4.910490856592878,10.834692170226049,0.6323387872954764,41.93604688429264,0.030123106060606062,0.35449109147025815,0.5726660250240616,0.0519730510105871,2078,1
19,0.12717897412664858,0.4249270109735225,4.708103855232101,10.860510599527931,0.6223446105428796,48.97006350364964,0.08096846440596439,0.3269629704785954,0.5664830841856806,0.043273013375295044,1271,1
20,0.05701415564091618,0.47107483283539614,4.601221640488657,10.24410295765592,0.6762652705061082,53.17383870295792,0.029422062890812894,0.39519005531505536,0.6073298429319371,0.06893542757417102,1146,1
21,0.04040437972368666,0.37646436072178646,4.69921875,10.170571163712687,0.658203125,56.512578207572346,0.03503711355984083,0.29161621627530715,0.5963541666666666,0.040364583333333336,1536,1
22,0.05173834102405531,0.411573347287633,4.558639833448994,9.476165050454489,0.7043719639139486,53.66997451196201,0.0414747987288971,0.3296595541677509,0.6571825121443442,0.047883414295628035,1441,1
23,0.05712633348794063,0.3396607658214803,4.8561643835616435,10.962959589041096,0.6124429223744292,46.605960580778714,0.010291990375695736,0.25329490697794266,0.567351598173516,0.04965753424657534,1752,1
24,0.06260517940665002,0.39488998066203945,4.871549893842888,10.813051646796232,0.6213729653220099,44.02400830016356,0.03515627432490639,0.3147659863284864,0.5679405520169851,0.04670912951167728,2826,1
25,0.04212466931216927,0.4203042328042329,5.3078245915735165,11.445485746037411,0.5743766122098022,28.211828545825682,0.030039682539682543,0.3785483573274271,0.5030094582975064,0.04729148753224419,1163,1
26,0.06160970010614145,0.3343060537722458,5.098261109577698,11.337487231264266,0.5500966050234612,45.488245014960086,0.04197244978314341,0.25386402267182606,0.5023461219983439,0.04913055478884902,3623,1
27,0.026378717732884385,0.39871172037838715,4.963626492942454,10.938988928825491,0.5874049945711184,47.71338296398895,0.009979826090215697,0.35184111991904204,0.5298588490770901,0.033659066232356136,1842,1
28,0.059110795454545485,0.3915568181818183,5.135527049637479,11.459293967182319,0.5638594534300055,33.84100520532101,0.058127317127317134,0.35525813075813073,0.50920245398773,0.03792526491912995,1793,1
29,0.022177215384860005,0.32146527332477726,4.687487030504254,10.193698476568969,0.6229508196721312,60.04119680828245,0.024655141191702454,0.21297459018802894,0.5710728366881096,0.03693712388462336,4819,1
30,0.058672830792396005,0.3544442875964614,5.015681544028951,10.887245563329312,0.5928829915560917,41.90494460966545,0.04350491229549669,0.30818118569741954,0.5398069963811821,0.04342581423401689,1658,1
31,0.0320958780704544,0.31892278311769834,5.010416666666667,10.914435505148006,0.5961309523809524,41.45978105445346,0.010754505248780051,0.2854041436722735,0.5363095238095238,0.05119047619047619,3360,1
32,0.04988749929315966,0.35627251993289727,4.706553755522828,10.58422178607675,0.6041973490427098,61.47010893610329,0.03197182329229308,0.28680096432277646,0.5603829160530192,0.05670103092783505,2716,1
33,0.039143405075008866,0.35760090800185157,4.80762331838565,11.088609949762297,0.5807174887892377,50.177959820222554,0.03913615626625831,0.3065499044134249,0.5461883408071749,0.05201793721973094,2230,1
34,0.027248848108720716,0.34178037107973414,5.087414755114693,11.259101676195725,0.5641661500309981,47.27677097278004,0.013803930570234922,0.2818752920790964,0.5058896466212027,0.04773713577185369,1613,1
